IDCLI;IDVENDEDOR;PCOD;QTDVENDA;MVALOR3;VLVENDA;TENDENCIA;QP_AMAIS;QP_AMENOS;VB1;VB2;V_AMAIS;V_AMENOS;V_META;V_PROJ;TENDENCIA;A1A2;Q1;Q2;Q3;Q4;Q1A;Q2A;Q3A;Q4A;V1;V2;V3;V4;V1A;V2A;V3A;V4A
345;53;1255;1;59.89;88.56;"2";2;0;0;177.12;177.12;0;88.56;88.56;"2";"-";0;0;0;1;0;0;0;0;0;0;0;88.56;0;0;0;0
348;15;59;2;54.66;90;"2";4;0;0;180;180;0;90;90;"2";"-";0;0;0;2;0;0;0;0;0;0;0;90;0;0;0;0
348;15;72;2;19.80;37.18;"1";3;0;18.59;74.36;55.77;0;40.28;40.28;"1";"+";0;1;0;2;0;0;0;0;0;18.59;0;37.18;0;0;0;0
348;15;203;12;446.40;670.56;"1";5;0;1061.72;1341.12;279.40;0;733.43;733.43;"1";"+";0;5;14;12;0;0;0;0;0;279.40;782.32;670.56;0;0;0;0
348;15;244;2;43.14;93.80;"3";0;3;345.30;187.60;0;157.70;133.23;133.23;"3";"-";0;1;6;2;0;0;0;0;0;49.90;295.40;93.80;0;0;0;0
348;15;246;1;21.57;46.90;"3";0;1;145.70;93.80;0;51.90;79.83;79.83;"3";"-";0;0;3;1;0;0;0;0;0;0;145.70;46.90;0;0;0;0
348;15;314;1;39.90;143.90;"1";1;0;139.90;287.80;147.90;0;144.57;144.57;"1";"+";0;1;0;1;0;0;1;0;0;139.90;0;143.90;0;0;139.90;0
348;15;315;1;103.92;143.90;"3";0;2;559.60;287.80;0;271.80;211.85;211.85;"3";"-";0;3;1;1;0;1;1;0;0;419.70;139.90;143.90;0;139.90;139.90;0
348;15;371;1;26.20;37.90;"2";2;0;0;75.80;75.80;0;37.90;37.90;"2";"-";0;0;0;1;0;1;2;0;0;0;0;37.90;0;44.90;89.80;0
348;15;481;2;89.92;129.80;"2";4;0;0;259.60;259.60;0;129.80;129.80;"2";"-";0;0;0;2;0;0;0;0;0;0;0;129.80;0;0;0;0
348;15;482;2;49.96;84.30;"1";2;0;84.30;168.60;84.30;0;84.30;84.30;"1";"-";0;2;0;2;0;4;0;0;0;84.30;0;84.30;0;163.60;0;0
348;15;663;2;108.02;146;"2";4;0;0;292;292;0;146;146;"2";"-";0;0;0;2;0;0;0;0;0;0;0;146;0;0;0;0
348;15;666;2;108.02;146;"2";4;0;0;292;292;0;146;146;"2";"-";0;0;0;2;0;0;0;0;0;0;0;146;0;0;0;0
348;15;667;2;105.02;146;"2";4;0;0;292;292;0;146;146;"2";"-";0;0;0;2;0;0;0;0;0;0;0;146;0;0;0;0
348;15;669;2;108.02;146;"2";4;0;0;292;292;0;146;146;"2";"-";0;0;0;2;0;0;0;0;0;0;0;146;0;0;0;0
348;15;703;8;320;479.20;"2";16;0;0;958.40;958.40;0;479.20;479.20;"2";"-";0;0;0;8;0;0;0;0;0;0;0;479.20;0;0;0;0
348;15;773;2;52.40;75.80;"2";4;0;0;151.60;151.60;0;75.80;75.80;"2";"-";0;0;0;2;0;3;0;0;0;0;0;75.80;0;130.70;0;0
348;15;873;1;65.02;89.90;"1";0;0;179.80;179.80;0;0;119.87;119.87;"1";"-";0;2;0;1;0;0;0;0;0;179.80;0;89.90;0;0;0;0
348;15;875;1;65.02;89.90;"2";2;0;0;179.80;179.80;0;89.90;89.90;"2";"-";0;0;0;1;0;0;0;0;0;0;0;89.90;0;0;0;0
348;15;889;1;26.02;64.90;"3";0;0;130.08;129.80;0;0.28;86.63;86.63;"3";"-";0;0;2;1;0;0;0;0;0;0;130.08;64.90;0;0;0;0
348;15;1146;2;29.90;44.86;"2";4;0;0;89.72;89.72;0;44.86;44.86;"2";"-";0;0;0;2;0;0;0;0;0;0;0;44.86;0;0;0;0
348;15;1155;2;62.64;93.80;"2";4;0;0;187.60;187.60;0;93.80;93.80;"2";"-";0;0;0;2;0;0;0;0;0;0;0;93.80;0;0;0;0
348;15;3305;1;47.83;65.90;"1";1;0;68.47;131.80;63.33;0;66.76;66.76;"1";"-";0;0;1;1;0;0;0;0;0;0;68.47;65.90;0;0;0;0
348;15;3306;1;47.83;69.90;"1";1;0;68.90;139.80;70.90;0;70.07;70.07;"1";"+";0;0;1;1;0;0;0;0;0;0;68.90;69.90;0;0;0;0
349;3;171;96;4757.76;5754.02;"2";192;0;0;11508.04;11508.04;0;5754.02;5754.02;"2";"-";0;0;0;96;36;30;20;0;0;0;0;5754.02;2774.40;2373.38;1799.40;0
349;3;372;10;262;359.68;"2";20;0;0;719.36;719.36;0;359.68;359.68;"2";"-";0;0;0;10;0;0;0;0;0;0;0;359.68;0;0;0;0
349;3;373;10;262;359.66;"2";20;0;0;719.32;719.32;0;359.66;359.66;"2";"-";0;0;0;10;0;0;0;0;0;0;0;359.66;0;0;0;0
349;3;374;10;262;359.66;"2";20;0;0;719.32;719.32;0;359.66;359.66;"2";"-";0;0;0;10;0;0;0;0;0;0;0;359.66;0;0;0;0
349;3;557;4;377.84;500.52;"2";8;0;0;1001.04;1001.04;0;500.52;500.52;"2";"-";0;0;0;4;0;0;0;0;0;0;0;500.52;0;0;0;0
349;3;773;10;262;359.66;"2";20;0;0;719.32;719.32;0;359.66;359.66;"2";"-";0;0;0;10;0;0;0;0;0;0;0;359.66;0;0;0;0
349;3;774;10;262;359.66;"2";20;0;0;719.32;719.32;0;359.66;359.66;"2";"-";0;0;0;10;0;0;0;0;0;0;0;359.66;0;0;0;0
349;3;1133;2;137.60;189.92;"2";4;0;0;379.84;379.84;0;189.92;189.92;"2";"-";0;0;0;2;0;0;0;0;0;0;0;189.92;0;0;0;0
349;3;1135;2;137.60;189.91;"2";4;0;0;379.82;379.82;0;189.91;189.91;"2";"-";0;0;0;2;0;0;0;0;0;0;0;189.91;0;0;0;0
349;3;1254;6;359.34;509.72;"2";12;0;0;1019.44;1019.44;0;509.72;509.72;"2";"-";0;0;0;6;0;0;0;0;0;0;0;509.72;0;0;0;0
349;3;1255;6;359.34;509.73;"2";12;0;0;1019.46;1019.46;0;509.73;509.73;"2";"-";0;0;0;6;0;0;0;0;0;0;0;509.73;0;0;0;0
349;3;3013;6;89.94;143.66;"2";12;0;0;287.32;287.32;0;143.66;143.66;"2";"-";0;0;0;6;0;0;0;0;0;0;0;143.66;0;0;0;0
350;45;183;1;4.40;65.40;"2";2;0;0;130.80;130.80;0;65.40;65.40;"2";"-";0;0;0;1;0;0;0;0;0;0;0;65.40;0;0;0;0
350;45;593;2;8.80;130.80;"1";3;0;69.89;261.60;191.71;0;130.61;130.61;"1";"+";1;1;0;2;0;0;0;0;71.40;69.89;0;130.80;0;0;0;0
350;45;650;1;4.40;65.40;"2";2;0;0;130.80;130.80;0;65.40;65.40;"2";"-";0;0;0;1;0;0;0;0;0;0;0;65.40;0;0;0;0
350;45;651;2;2.20;130.80;"2";4;0;0;261.60;261.60;0;130.80;130.80;"2";"-";0;0;0;2;0;0;0;0;0;0;0;130.80;0;0;0;0
350;45;1032;4;47.52;83.57;"2";8;0;0;167.14;167.14;0;83.57;83.57;"2";"-";0;0;0;4;0;0;0;0;0;0;0;83.57;0;0;0;0
350;45;1092;5;149.70;225.64;"2";10;0;0;451.28;451.28;0;225.64;225.64;"2";"-";0;0;0;5;0;0;0;0;0;0;0;225.64;0;0;0;0
355;25;72;2;19.80;35.73;"2";4;0;0;71.46;71.46;0;35.73;35.73;"2";"-";0;0;0;2;0;0;0;0;0;0;0;35.73;0;0;0;0
355;25;341;1;12.72;18.81;"2";2;0;0;37.62;37.62;0;18.81;18.81;"2";"-";0;0;0;1;0;0;0;0;0;0;0;18.81;0;0;0;0
355;25;344;1;12.72;18.81;"2";2;0;0;37.62;37.62;0;18.81;18.81;"2";"-";0;0;0;1;0;1;0;0;0;0;0;18.81;0;18.03;0;0
355;25;345;1;12.72;18.82;"2";2;0;0;37.64;37.64;0;18.82;18.82;"2";"-";0;0;0;1;0;0;0;0;0;0;0;18.82;0;0;0;0
355;25;373;1;26.20;42.44;"2";2;0;0;84.88;84.88;0;42.44;42.44;"2";"-";0;0;0;1;1;0;0;0;0;0;0;42.44;43.60;0;0;0
355;25;374;1;26.20;42.45;"2";2;0;0;84.90;84.90;0;42.45;42.45;"2";"-";0;0;0;1;1;0;0;0;0;0;0;42.45;43.60;0;0;0
355;25;1039;3;32.19;88.75;"2";6;0;0;177.50;177.50;0;88.75;88.75;"2";"-";0;0;0;3;0;0;0;0;0;0;0;88.75;0;0;0;0
355;25;1149;1;14.99;24.30;"2";2;0;0;48.60;48.60;0;24.30;24.30;"2";"-";0;0;0;1;0;0;0;0;0;0;0;24.30;0;0;0;0
355;25;1150;1;14.99;24.30;"2";2;0;0;48.60;48.60;0;24.30;24.30;"2";"-";0;0;0;1;0;0;0;0;0;0;0;24.30;0;0;0;0
355;25;1151;1;14.99;24.30;"2";2;0;0;48.60;48.60;0;24.30;24.30;"2";"-";0;0;0;1;0;0;0;0;0;0;0;24.30;0;0;0;0
355;25;1184;2;29.84;42.36;"2";4;0;0;84.72;84.72;0;42.36;42.36;"2";"-";0;0;0;2;0;0;0;0;0;0;0;42.36;0;0;0;0
355;25;1187;2;29.84;42.36;"2";4;0;0;84.72;84.72;0;42.36;42.36;"2";"-";0;0;0;2;0;0;0;0;0;0;0;42.36;0;0;0;0
